index	original	background	difference
871	6871	1250	5621
872	6892	1245	5647
873	6970	1263	5707
874	6885	1264	5621
875	6895	1259	5636
876	6934	1256	5678
877	6965	1245	5720
878	6944	1242	5702
879	6952	1260	5692
880	6942	1273	5669
881	6967	1246	5721
882	7007	1245	5762
883	6951	1260	5691
884	7009	1237	5772
885	6957	1229	5728
886	6936	1243	5693
887	6941	1241	5700
888	6953	1239	5714
889	6973	1250	5723
890	6982	1262	5720
891	7086	1269	5817
892	7073	1262	5811
893	7083	1268	5815
894	7017	1263	5754
895	7069	1265	5804
896	7107	1257	5850
897	7136	1277	5859
898	7089	1262	5827
899	7085	1252	5833
900	7101	1263	5838
901	7056	1249	5807
902	7034	1250	5784
903	7052	1261	5791
904	7068	1248	5820
905	7103	1252	5851
906	7069	1264	5805
907	7075	1249	5826
908	7031	1247	5784
909	7003	1250	5753
910	7064	1247	5817
911	7026	1251	5775
912	7047	1251	5796
913	7036	1260	5776
914	7022	1258	5764
915	6991	1237	5754
916	7000	1248	5752
917	6987	1244	5743
918	6953	1257	5696
919	6920	1257	5663
920	6991	1271	5720
921	7038	1276	5762
922	7001	1251	5750
923	6978	1247	5731
924	6910	1256	5654
925	6889	1267	5622
926	6935	1254	5681
927	6863	1267	5596
928	6858	1269	5589
929	6913	1257	5656
930	6873	1245	5628
931	6835	1244	5591
932	6885	1252	5633
933	6868	1275	5593
934	6916	1264	5652
935	6813	1247	5566
936	6769	1255	5514
937	6839	1272	5567
938	6779	1262	5517
939	6722	1232	5490
940	6747	1242	5505
941	6784	1251	5533
942	6767	1275	5492
943	6783	1268	5515
944	6719	1263	5456
945	6692	1271	5421
946	6649	1284	5365
947	6618	1285	5333
948	6551	1276	5275
949	6543	1254	5289
950	6569	1243	5326
951	6601	1248	5353
952	6621	1265	5356
953	6578	1263	5315
954	6613	1247	5366
955	6594	1235	5359
956	6562	1245	5317
957	6545	1264	5281
958	6517	1257	5260
959	6497	1229	5268
960	6475	1245	5230
961	6504	1277	5227
962	6427	1261	5166
963	6387	1233	5154
964	6351	1246	5105
965	6361	1263	5098
966	6342	1243	5099
967	6410	1236	5174
968	6401	1251	5150
969	6407	1261	5146
970	6404	1260	5144
971	6363	1250	5113
972	6352	1253	5099
973	6293	1260	5033
974	6232	1221	5011
975	6327	1225	5102
976	6357	1277	5080
977	6291	1264	5027
978	6332	1255	5077
979	6362	1264	5098
980	6211	1247	4964
981	6272	1229	5043
982	6289	1262	5027
983	6280	1263	5017
984	6281	1255	5026
985	6176	1239	4937
986	6190	1248	4942
987	6187	1257	4930
988	6171	1248	4923
989	6136	1257	4879
990	6168	1266	4902
991	6241	1269	4972
992	6160	1263	4897
993	6161	1256	4905
994	6165	1258	4907
995	6116	1262	4854
996	6117	1268	4849
997	6135	1259	4876
998	6124	1243	4881
999	6036	1247	4789
1000	6049	1260	4789
1001	6047	1274	4773
1002	6068	1263	4805
1003	6107	1251	4856
