index	original	background	difference
999	5389	1114	4275
1000	5337	1106	4231
1001	5306	1104	4202
1002	5298	1117	4181
1003	5284	1110	4174
1004	5341	1101	4240
1005	5381	1106	4275
1006	5390	1103	4287
1007	5383	1106	4277
1008	5407	1112	4295
1009	5415	1110	4305
1010	5452	1109	4343
1011	5416	1113	4303
1012	5450	1109	4341
1013	5490	1105	4385
1014	5488	1100	4388
1015	5492	1107	4385
1016	5498	1112	4386
1017	5463	1121	4342
1018	5448	1108	4340
1019	5505	1103	4402
1020	5472	1106	4366
1021	5376	1096	4280
1022	5427	1101	4326
1023	5379	1105	4274
1024	5333	1099	4234
1025	5345	1110	4235
1026	5352	1109	4243
1027	5373	1105	4268
1028	5358	1104	4254
1029	5316	1101	4215
1030	5327	1101	4226
1031	5301	1110	4191
1032	5265	1111	4154
1033	5261	1120	4141
1034	5228	1122	4106
1035	5207	1117	4090
1036	5255	1110	4145
1037	5252	1120	4132
1038	5221	1115	4106
1039	5238	1110	4128
1040	5258	1112	4146
1041	5341	1109	4232
1042	5375	1112	4263
1043	5342	1110	4232
1044	5336	1109	4227
1045	5333	1117	4216
1046	5384	1117	4267
1047	5345	1104	4241
1048	5354	1112	4242
1049	5338	1101	4237
1050	5318	1107	4211
1051	5339	1105	4234
1052	5297	1105	4192
1053	5249	1101	4148
1054	5248	1103	4145
1055	5265	1119	4146
1056	5199	1119	4080
1057	5301	1107	4194
1058	5329	1107	4222
1059	5238	1108	4130
1060	5213	1108	4105
1061	5163	1118	4045
1062	5067	1117	3950
1063	5124	1116	4008
1064	5124	1112	4012
1065	5157	1108	4049
1066	5118	1115	4003
1067	5027	1116	3911
1068	5038	1104	3934
1069	4985	1093	3892
1070	4895	1102	3793
1071	4864	1110	3754
1072	4796	1117	3679
1073	4865	1119	3746
1074	4825	1118	3707
1075	4795	1116	3679
1076	4739	1110	3629
1077	4726	1115	3611
1078	4725	1117	3608
1079	4746	1112	3634
1080	4782	1104	3678
1081	4735	1103	3632
1082	4622	1107	3515
1083	4655	1114	3541
1084	4657	1107	3550
1085	4654	1105	3549
1086	4651	1111	3540
1087	4702	1106	3596
