index	original	background	difference
1231	4396	1179	3217
1232	4378	1182	3196
1233	4380	1187	3193
1234	4359	1182	3177
1235	4367	1186	3181
1236	4344	1179	3165
1237	4313	1186	3127
1238	4308	1181	3127
1239	4298	1188	3110
1240	4297	1174	3123
1241	4302	1163	3139
1242	4276	1167	3109
1243	4288	1182	3106
1244	4279	1185	3094
1245	4271	1177	3094
1246	4264	1182	3082
1247	4272	1183	3089
1248	4273	1171	3102
1249	4242	1181	3061
1250	4234	1179	3055
1251	4252	1183	3069
1252	4257	1174	3083
1253	4287	1179	3108
1254	4323	1176	3147
1255	4299	1181	3118
1256	4316	1175	3141
1257	4326	1190	3136
1258	4339	1185	3154
1259	4364	1176	3188
1260	4383	1163	3220
1261	4398	1174	3224
1262	4420	1175	3245
1263	4428	1186	3242
1264	4433	1179	3254
1265	4454	1180	3274
1266	4406	1181	3225
1267	4392	1181	3211
1268	4415	1185	3230
