index	original	background	difference
1072	7610	1144	6466
1073	7732	1144	6588
1074	7756	1147	6609
1075	7688	1152	6536
1076	7673	1156	6517
1077	7632	1148	6484
1078	7657	1141	6516
1079	7572	1145	6427
1080	7509	1145	6364
1081	7497	1139	6358
1082	7510	1139	6371
1083	7525	1142	6383
1084	7410	1141	6269
1085	7386	1144	6242
1086	7469	1145	6324
1087	7483	1140	6343
1088	7483	1151	6332
1089	7411	1155	6256
1090	7457	1139	6318
1091	7540	1139	6401
1092	7621	1144	6477
1093	7635	1150	6485
1094	7672	1147	6525
1095	7667	1144	6523
1096	7681	1143	6538
1097	7671	1143	6528
1098	7724	1150	6574
1099	7708	1150	6558
1100	7739	1145	6594
1101	7649	1134	6515
1102	7601	1135	6466
1103	7616	1139	6477
1104	7605	1148	6457
1105	7567	1139	6428
1106	7543	1128	6415
1107	7563	1131	6432
1108	7599	1136	6463
1109	7577	1137	6440
1110	7571	1137	6434
1111	7593	1138	6455
1112	7625	1134	6491
1113	7628	1132	6496
1114	7588	1150	6438
1115	7619	1145	6474
1116	7556	1140	6416
1117	7576	1136	6440
1118	7577	1135	6442
1119	7496	1140	6356
1120	7519	1146	6373
1121	7529	1145	6384
1122	7543	1144	6399
1123	7572	1141	6431
1124	7560	1145	6415
1125	7529	1156	6373
1126	7536	1146	6390
1127	7571	1142	6429
1128	7547	1142	6405
1129	7524	1131	6393
1130	7580	1138	6442
1131	7526	1141	6385
1132	7489	1134	6355
1133	7550	1139	6411
1134	7618	1140	6478
1135	7660	1144	6516
1136	7581	1145	6436
1137	7564	1147	6417
1138	7587	1142	6445
1139	7571	1141	6430
1140	7583	1147	6436
1141	7590	1150	6440
1142	7606	1147	6459
1143	7650	1151	6499
1144	7685	1140	6545
1145	7613	1139	6474
1146	7599	1136	6463
1147	7610	1139	6471
1148	7603	1146	6457
1149	7586	1140	6446
1150	7567	1138	6429
1151	7589	1139	6450
1152	7618	1144	6474
1153	7639	1144	6495
1154	7630	1129	6501
1155	7546	1129	6417
1156	7616	1152	6464
1157	7656	1152	6504
1158	7693	1139	6554
1159	7631	1138	6493
1160	7516	1139	6377
1161	7630	1140	6490
1162	7657	1138	6519
1163	7663	1137	6526
1164	7670	1139	6531
1165	7639	1140	6499
1166	7593	1131	6462
1167	7601	1134	6467
1168	7607	1137	6470
1169	7676	1146	6530
1170	7739	1143	6596
1171	7744	1144	6600
1172	7722	1141	6581
1173	7677	1137	6540
1174	7779	1133	6646
1175	7708	1138	6570
1176	7776	1145	6631
1177	7777	1157	6620
1178	7787	1153	6634
1179	7750	1149	6601
1180	7798	1148	6650
1181	7861	1138	6723
1182	7809	1138	6671
1183	7865	1148	6717
1184	7865	1146	6719
1185	7838	1141	6697
1186	7754	1144	6610
1187	7806	1145	6661
1188	7837	1143	6694
1189	7833	1149	6684
1190	7877	1147	6730
1191	7897	1145	6752
1192	7904	1152	6752
1193	7919	1136	6783
1194	7904	1142	6762
1195	7909	1148	6761
1196	7903	1136	6767
1197	7954	1130	6824
1198	8020	1136	6884
1199	8015	1141	6874
1200	8013	1149	6864
1201	7973	1146	6827
1202	7931	1135	6796
1203	7963	1133	6830
1204	8033	1143	6890
1205	8022	1150	6872
1206	7994	1149	6845
1207	8045	1132	6913
1208	8041	1134	6907
1209	8062	1142	6920
1210	8093	1152	6941
1211	8032	1156	6876
1212	8049	1141	6908
1213	8108	1143	6965
1214	8179	1148	7031
1215	8198	1142	7056
1216	8165	1136	7029
1217	8143	1147	6996
