,,,,0.328,-3.563e-06,0.522,-5.647e-06
,,,,0.326,-3.569e-06,0.524,-5.568e-06
,,,,0.324,-3.565e-06,0.526,-5.503e-06
,,,,0.322,-3.57e-06,0.528,-5.421e-06
,,,,0.32,-3.563e-06,0.53,-5.357e-06
,,,,0.318,-3.562e-06,0.532,-5.275e-06
,,,,0.316,-3.555e-06,0.534,-5.209e-06
,,,,0.314,-3.545e-06,0.536,-5.129e-06
,,,,0.312,-3.514e-06,0.538,-5.062e-06
,,,,0.31,-3.503e-06,0.54,-4.987e-06
,,,,0.308,-3.467e-06,0.542,-4.928e-06
,,,,0.306,-3.455e-06,0.544,-4.846e-06
,,,,0.304,-3.418e-06,0.546,-4.783e-06
,,,,0.302,-3.401e-06,0.548,-4.701e-06
,,,,0.3,-3.365e-06,0.55,-4.646e-06
,,,,0.298,-3.332e-06,0.552,-4.579e-06
,,,,0.296,-3.279e-06,0.554,-4.524e-06
,,,,0.294,-3.257e-06,0.556,-4.451e-06
,,,,0.292,-3.212e-06,0.558,-4.403e-06
,,,,0.29,-3.168e-06,0.56,-4.342e-06
,,,,0.288,-3.123e-06,0.562,-4.29e-06
,,,,0.286,-3.08e-06,0.564,-4.233e-06
