index	original	background	difference
1024	7391	1239	6152
1025	7424	1228	6196
1026	7450	1234	6216
1027	7493	1247	6246
1028	7560	1241	6319
1029	7609	1250	6359
1030	7587	1253	6334
1031	7526	1239	6287
1032	7587	1224	6363
1033	7593	1225	6368
1034	7604	1226	6378
1035	7543	1234	6309
1036	7516	1245	6271
1037	7610	1250	6360
1038	7608	1240	6368
1039	7568	1240	6328
1040	7704	1236	6468
1041	7711	1230	6481
1042	7719	1232	6487
1043	7767	1236	6531
1044	7752	1236	6516
1045	7805	1239	6566
1046	7770	1246	6524
1047	7826	1247	6579
1048	7843	1248	6595
1049	7826	1244	6582
1050	7841	1234	6607
1051	7955	1242	6713
1052	7956	1234	6722
1053	7955	1238	6717
1054	7944	1234	6710
1055	8021	1237	6784
1056	7994	1242	6752
1057	7923	1245	6678
1058	7959	1243	6716
1059	7956	1241	6715
1060	7941	1231	6710
1061	8049	1225	6824
1062	8034	1234	6800
1063	7997	1244	6753
1064	8032	1241	6791
1065	8053	1244	6809
1066	8039	1228	6811
1067	8127	1235	6892
1068	8130	1239	6891
1069	8189	1240	6949
1070	8158	1237	6921
1071	8138	1243	6895
1072	8167	1244	6923
1073	8158	1241	6917
1074	8158	1237	6921
1075	8093	1239	6854
1076	8082	1240	6842
1077	8103	1235	6868
1078	8150	1228	6922
1079	8180	1238	6942
1080	8182	1229	6953
1081	8138	1231	6907
1082	8198	1232	6966
1083	8201	1245	6956
1084	8180	1233	6947
1085	8221	1238	6983
1086	8285	1238	7047
1087	8334	1238	7096
1088	8215	1222	6993
1089	8204	1229	6975
1090	8262	1229	7033
1091	8285	1239	7046
1092	8277	1232	7045
1093	8241	1232	7009
1094	8289	1223	7066
1095	8281	1235	7046
1096	8351	1239	7112
1097	8368	1235	7133
1098	8351	1231	7120
1099	8383	1248	7135
1100	8437	1241	7196
1101	8465	1240	7225
1102	8418	1241	7177
1103	8355	1242	7113
1104	8413	1243	7170
1105	8488	1241	7247
1106	8504	1229	7275
1107	8542	1242	7300
1108	8501	1234	7267
1109	8505	1240	7265
1110	8440	1242	7198
1111	8391	1237	7154
1112	8462	1234	7228
1113	8488	1245	7243
1114	8492	1238	7254
1115	8513	1237	7276
1116	8466	1232	7234
1117	8457	1237	7220
1118	8418	1228	7190
1119	8457	1232	7225
1120	8469	1225	7244
1121	8458	1237	7221
1122	8436	1243	7193
1123	8509	1249	7260
1124	8552	1235	7317
1125	8520	1244	7276
1126	8491	1236	7255
1127	8418	1235	7183
1128	8468	1227	7241
1129	8565	1233	7332
1130	8483	1235	7248
1131	8452	1237	7215
1132	8415	1244	7171
1133	8375	1243	7132
1134	8396	1224	7172
1135	8433	1235	7198
1136	8445	1242	7203
1137	8539	1247	7292
1138	8514	1232	7282
1139	8470	1240	7230
1140	8469	1231	7238
1141	8492	1236	7256
1142	8434	1240	7194
1143	8440	1251	7189
1144	8502	1239	7263
1145	8511	1234	7277
1146	8503	1244	7259
1147	8489	1249	7240
1148	8496	1232	7264
1149	8510	1229	7281
1150	8444	1227	7217
1151	8392	1233	7159
1152	8472	1240	7232
1153	8533	1247	7286
1154	8464	1239	7225
1155	8415	1241	7174
1156	8371	1231	7140
1157	8332	1227	7105
1158	8385	1224	7161
1159	8400	1233	7167
1160	8366	1229	7137
1161	8354	1230	7124
1162	8412	1227	7185
1163	8361	1239	7122
1164	8386	1232	7154
1165	8395	1231	7164
1166	8331	1231	7100
1167	8316	1239	7077
1168	8270	1235	7035
1169	8252	1235	7017
1170	8312	1225	7087
1171	8307	1241	7066
1172	8238	1241	6997
1173	8219	1234	6985
1174	8252	1225	7027
1175	8317	1237	7080
1176	8285	1234	7051
1177	8229	1239	6990
1178	8264	1241	7023
1179	8198	1246	6952
1180	8186	1234	6952
1181	8137	1234	6903
1182	8226	1240	6986
1183	8307	1235	7072
1184	8297	1226	7071
1185	8223	1244	6979
1186	8195	1237	6958
1187	8166	1242	6924
1188	8238	1231	7007
1189	8209	1234	6975
1190	8209	1232	6977
1191	8244	1234	7010
1192	8152	1238	6914
1193	8136	1241	6895
1194	8143	1239	6904
1195	8158	1233	6925
1196	8089	1230	6859
1197	8017	1225	6792
1198	8073	1228	6845
1199	8092	1240	6852
1200	8082	1239	6843
1201	8070	1238	6832
1202	8108	1235	6873
1203	8096	1236	6860
1204	8036	1231	6805
1205	8043	1233	6810
1206	8135	1232	6903
1207	8144	1242	6902
1208	8095	1235	6860
1209	8082	1234	6848
1210	8098	1234	6864
1211	8101	1230	6871
1212	8049	1225	6824
1213	8047	1243	6804
1214	8076	1243	6833
1215	8046	1229	6817
1216	8011	1222	6789
1217	8018	1235	6783
1218	7968	1234	6734
1219	7966	1233	6733
1220	7999	1244	6755
1221	8027	1249	6778
1222	8013	1236	6777
1223	7957	1238	6719
1224	7978	1233	6745
1225	8085	1236	6849
1226	8055	1235	6820
1227	8009	1233	6776
1228	8059	1223	6836
1229	7973	1227	6746
1230	7984	1230	6754
1231	8074	1234	6840
1232	8017	1240	6777
1233	7995	1239	6756
